,Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Revenue,Date,Location,Device,Keyword,Month,Weekday,CPC,CTR,CPL,CPA,ROI,AOV,ROAS
2496,A3496,Data Analytics Course: ML,123.0,5812.0,180.0,25.0,4.0,0.032520325203252036,264.0,2024-11-21,Hyderabad,Tablet,Data analytics online,November,Thursday,1.46,2.12,7.2,45.0,46.67,66.0,1.47
2497,A3497,Data Analytics Course: Visualizations,135.0,4611.0,212.0,17.0,7.0,0.05185185185185185,346.0,2024-11-14,Hyderabad,Desktop,Online data analytics,November,Thursday,1.57,2.93,12.47,30.29,63.21,49.43,1.63
2498,A3498,Data Analytics Course: ML,126.0,4960.0,229.0,30.0,3.0,0.023809523809523808,227.0,2024-11-26,Hyderabad,Mobile,Online data analytics,November,Tuesday,1.82,2.54,7.63,76.33,-0.87,75.67,0.99
2499,A3499,Data Analytics Course: ML,171.0,4549.0,182.0,18.0,3.0,0.017543859649122806,401.0,2024-11-09,Hyderabad,Mobile,Analytics for data,November,Saturday,1.06,3.76,10.11,60.67,120.33,133.67,2.2
2500,A3500,Data Analytics Course: ML,185.0,4803.0,249.0,30.0,5.0,0.02702702702702703,369.0,2024-11-05,Hyderabad,Mobile,Learn data analytics,November,Tuesday,1.35,3.85,8.3,49.8,48.19,73.8,1.48
2501,A3501,Data Analytics Course: Visualizations,157.0,3164.0,228.0,20.0,3.0,0.01910828025477707,140.14285714285714,2024-11-20,Hyderabad,Mobile,Data analytics training,November,Wednesday,1.45,4.96,11.4,76.0,-38.53,46.71,0.61
2502,A3502,Data Analytics Course: Basics,123.0,3343.0,191.0,14.0,5.0,0.04065040650406504,319.0,2024-11-17,Hyderabad,Mobile,Data analytics course,November,Sunday,1.55,3.68,13.64,38.2,67.02,63.8,1.67
2503,A3503,Data Analytics Course: Basics,122.0,5718.0,212.0,14.0,4.0,0.03278688524590164,379.0,2024-11-19,Hyderabad,Tablet,Data analytics online,November,Tuesday,1.74,2.13,15.14,53.0,78.77,94.75,1.79
2504,A3504,Data Analytics Course: Basics,97.0,3754.0,180.0,24.0,10.0,0.10309278350515463,206.0,2024-11-16,Hyderabad,Tablet,Analytics for data,November,Saturday,1.86,2.58,7.5,18.0,14.44,20.6,1.14
2505,A3505,Data Analytics Course: Visualizations,88.0,3684.0,199.0,30.0,4.0,0.045454545454545456,244.0,2024-11-02,Hyderabad,Mobile,Online data analytics,November,Saturday,2.26,2.39,6.63,49.75,22.61,61.0,1.23
2506,A3506,Data Analytics Course: Basics,81.0,5068.0,205.0,12.0,9.0,0.1111111111111111,362.0,2024-11-03,Hyderabad,Tablet,Data analytics online,November,Sunday,2.53,1.6,17.08,22.78,76.59,40.22,1.77
2507,A3507,Data Analytics Course: Basics,96.0,5538.0,189.0,28.0,6.0,0.0625,241.0,2024-11-18,Hyderabad,Mobile,Online data analytics,November,Monday,1.97,1.73,6.75,31.5,27.51,40.17,1.28
2508,A3508,Data Analytics Course: Advanced,163.0,4813.0,191.0,22.0,8.0,0.049079754601226995,373.7142857142857,2024-11-25,Hyderabad,Desktop,Online data analytics,November,Monday,1.17,3.39,8.68,23.88,95.66,46.71,1.96
2509,A3509,Data Analytics Course: Advanced,91.0,3003.0,211.0,16.0,10.0,0.10981385027186555,358.0,2024-11-16,Hyderabad,Tablet,Data analytics training,November,Saturday,2.32,3.03,13.19,21.1,69.67,35.8,1.7
2510,A3510,Data Analytics Course: Basics,142.0,3348.0,242.0,12.0,8.0,0.056338028169014086,249.0,2024-11-21,Hyderabad,Tablet,Online data analytics,November,Thursday,1.7,4.24,20.17,30.25,2.89,31.12,1.03
2511,A3511,Data Analytics Course: Visualizations,83.0,3926.0,187.0,21.0,5.0,0.060240963855421686,287.0,2024-11-06,Hyderabad,Tablet,Data analytics online,November,Wednesday,2.25,2.11,8.9,37.4,53.48,57.4,1.53
2512,A3512,Data Analytics Course: ML,188.0,3069.0,214.0,26.0,4.0,0.02127659574468085,319.0,2024-11-14,Hyderabad,Desktop,Learn data analytics,November,Thursday,1.14,6.13,8.23,53.5,49.07,79.75,1.49
2513,A3513,Data Analytics Course: Advanced,193.0,3978.0,232.0,20.0,3.0,0.015544041450777202,230.0,2024-11-16,Hyderabad,Mobile,Online data analytics,November,Saturday,1.2,4.85,11.6,77.33,-0.86,76.67,0.99
2514,A3514,Data Analytics Course: Advanced,181.0,3652.0,206.0,27.0,7.0,0.03867403314917127,345.0,2024-11-03,Hyderabad,Tablet,Analytics for data,November,Sunday,1.14,4.96,7.63,29.43,67.48,49.29,1.67
2515,A3515,Data Analytics Course: Basics,199.0,4400.0,228.0,26.0,8.0,0.04020100502512563,209.0,2024-11-09,Hyderabad,Tablet,Learn data analytics,November,Saturday,1.15,4.52,8.77,28.5,-8.33,26.12,0.92
2516,A3516,Data Analytics Course: Advanced,167.0,5503.0,232.0,19.0,9.0,0.05389221556886228,336.0,2024-11-05,Hyderabad,Mobile,Data analytics training,November,Tuesday,1.39,3.03,12.21,25.78,44.83,37.33,1.45
2517,A3517,Data Analytics Course: Visualizations,189.0,4955.0,216.0,21.0,3.0,0.015873015873015872,253.0,2024-11-17,Hyderabad,Mobile,Data analytics online,November,Sunday,1.14,3.81,10.29,72.0,17.13,84.33,1.17
2518,A3518,Data Analytics Course: Visualizations,125.0,3469.0,193.0,16.0,8.0,0.064,257.0,2024-11-17,Hyderabad,Desktop,Data analytics course,November,Sunday,1.54,3.6,12.06,24.12,33.16,32.12,1.33
2519,A3519,Data Analytics Course: Visualizations,166.0,4096.0,204.0,28.0,5.0,0.030120481927710843,322.0,2024-11-06,Hyderabad,Desktop,Learn data analytics,November,Wednesday,1.23,4.05,7.29,40.8,57.84,64.4,1.58
2520,A3520,Data Analytics Course: Advanced,181.0,5171.0,209.0,14.0,4.0,0.022099447513812154,332.0,2024-11-23,Hyderabad,Mobile,Data analytics course,November,Saturday,1.15,3.5,14.93,52.25,58.85,83.0,1.59
2521,A3521,Data Analytics Course: Visualizations,148.0,4878.0,183.0,25.0,3.0,0.02028111884172277,405.0,2024-11-23,Hyderabad,Desktop,Learn data analytics,November,Saturday,1.24,3.03,7.32,61.0,121.31,135.0,2.21
2522,A3522,Data Analytics Course: ML,127.0,3682.0,196.0,21.0,9.0,0.07086614173228346,282.0,2024-11-22,Hyderabad,Tablet,Data analytics training,November,Friday,1.54,3.45,9.33,21.78,43.88,31.33,1.44
2523,A3523,Data Analytics Course: Visualizations,83.0,3933.0,215.0,29.0,6.0,0.07228915662650602,291.0,2024-11-20,Hyderabad,Tablet,Data analytics training,November,Wednesday,2.59,2.11,7.41,35.83,35.35,48.5,1.35
2524,A3524,Data Analytics Course: ML,80.0,3240.0,221.0,29.0,4.0,0.046875,258.0,2024-11-14,Hyderabad,Desktop,Learn data analytics,November,Thursday,2.76,2.47,7.62,55.25,16.74,64.5,1.17
2525,A3525,Data Analytics Course: Basics,105.0,3030.0,186.0,24.0,5.0,0.047619047619047616,258.0,2024-11-02,Hyderabad,Desktop,Data analytics course,November,Saturday,1.77,3.47,7.75,37.2,38.71,51.6,1.39
2526,A3526,Data Analytics Course: ML,155.0,4676.0,219.0,26.0,7.0,0.046875,365.0,2024-11-02,Hyderabad,Tablet,Learn data analytics,November,Saturday,1.41,3.31,8.42,31.29,66.67,52.14,1.67
2527,A3527,Data Analytics Course: Advanced,185.0,6101.0,208.0,25.0,3.0,0.016216216216216217,205.0,2024-11-13,Hyderabad,Mobile,Data analytics training,November,Wednesday,1.12,3.03,8.32,69.33,-1.44,68.33,0.99
2528,A3528,Data Analytics Course: Basics,132.0,5616.0,207.0,28.0,7.0,0.05303030303030303,304.0,2024-11-26,Hyderabad,Desktop,Data analytics online,November,Tuesday,1.57,2.35,7.39,29.57,46.86,43.43,1.47
2529,A3529,Data Analytics Course: Visualizations,198.0,5736.0,228.0,14.0,9.0,0.045454545454545456,328.0,2024-11-18,Hyderabad,Mobile,Learn data analytics,November,Monday,1.15,3.45,16.29,25.33,43.86,36.44,1.44
2530,A3530,Data Analytics Course: ML,184.0,3641.0,189.0,22.0,7.0,0.03804347826086957,389.0,2024-11-15,Hyderabad,Tablet,Data analytics training,November,Friday,1.03,5.05,8.59,27.0,105.82,55.57,2.06
2531,A3531,Data Analytics Course: Visualizations,190.0,5429.0,244.0,23.0,8.0,0.042105263157894736,373.7142857142857,2024-11-23,Hyderabad,Tablet,Data analytics course,November,Saturday,1.28,3.5,10.61,30.5,53.16,46.71,1.53
2532,A3532,Data Analytics Course: Basics,127.0,4327.0,221.0,24.0,5.0,0.03937007874015748,208.0,2024-11-21,Hyderabad,Mobile,Data analytics course,November,Thursday,1.74,2.94,9.21,44.2,-5.88,41.6,0.94
2533,A3533,Data Analytics Course: Visualizations,130.0,5340.0,222.0,27.0,6.0,0.046875,304.0,2024-11-02,Hyderabad,Tablet,Data analytics online,November,Saturday,1.71,2.43,8.22,37.0,36.94,50.67,1.37
2534,A3534,Data Analytics Course: ML,172.0,3612.0,191.0,25.0,10.0,0.05813953488372093,254.0,2024-11-18,Hyderabad,Mobile,Analytics for data,November,Monday,1.11,4.76,7.64,19.1,32.98,25.4,1.33
2535,A3535,Data Analytics Course: Visualizations,127.0,4195.0,227.0,27.0,3.0,0.02358314605719277,228.0,2024-11-13,Hyderabad,Desktop,Data analytics course,November,Wednesday,1.79,3.03,8.41,75.67,0.44,76.0,1.0
2536,A3536,Data Analytics Course: Basics,144.0,5968.0,224.0,21.0,6.0,0.041666666666666664,407.0,2024-11-10,Hyderabad,Desktop,Online data analytics,November,Sunday,1.56,2.41,10.67,37.33,81.7,67.83,1.82
2537,A3537,Data Analytics Course: ML,148.0,5431.0,217.0,20.0,6.0,0.04054054054054054,245.0,2024-11-20,Hyderabad,Mobile,Online data analytics,November,Wednesday,1.47,2.73,10.85,36.17,12.9,40.83,1.13
2538,A3538,Data Analytics Course: ML,189.0,3420.0,181.0,26.0,6.0,0.031746031746031744,345.0,2024-11-18,Hyderabad,Desktop,Data analytics training,November,Monday,0.96,5.53,6.96,30.17,90.61,57.5,1.91
2539,A3539,Data Analytics Course: Basics,143.0,4701.0,222.0,29.0,4.0,0.027972027972027972,399.0,2024-11-07,Hyderabad,Tablet,Data analytics online,November,Thursday,1.55,3.04,7.66,55.5,79.73,99.75,1.8
2540,A3540,Data Analytics Course: Basics,185.0,4958.0,201.0,21.0,5.0,0.02702702702702703,401.0,2024-11-06,Hyderabad,Desktop,Analytics for data,November,Wednesday,1.09,3.73,9.57,40.2,99.5,80.2,2.0
2541,A3541,Data Analytics Course: Visualizations,172.0,5295.0,204.0,26.0,8.0,0.046511627906976744,249.0,2024-11-29,Hyderabad,Tablet,Data analytics course,November,Friday,1.19,3.25,7.85,25.5,22.06,31.12,1.22
2542,A3542,Data Analytics Course: Visualizations,121.0,3577.0,239.0,29.0,3.0,0.024793388429752067,354.0,2024-11-26,Hyderabad,Desktop,Data analytics online,November,Tuesday,1.98,3.38,8.24,79.67,48.12,118.0,1.48
2543,A3543,Data Analytics Course: Advanced,158.0,3766.0,223.0,27.0,7.0,0.046875,341.0,2024-11-22,Hyderabad,Mobile,Learn data analytics,November,Friday,1.41,4.2,8.26,31.86,52.91,48.71,1.53
2544,A3544,Data Analytics Course: Basics,137.0,4287.0,232.0,14.0,7.0,0.051094890510948905,373.0,2024-11-29,Hyderabad,Desktop,Analytics for data,November,Friday,1.69,3.2,16.57,33.14,60.78,53.29,1.61
2545,A3545,Data Analytics Course: ML,150.0,5630.0,239.0,26.0,4.0,0.02666666666666667,266.0,2024-11-30,Hyderabad,Tablet,Analytics for data,November,Saturday,1.59,2.66,9.19,59.75,11.3,66.5,1.11
2546,A3546,Data Analytics Course: Basics,93.0,4157.0,206.0,30.0,8.0,0.08602150537634409,230.0,2024-11-08,Hyderabad,Mobile,Learn data analytics,November,Friday,2.22,2.24,6.87,25.75,11.65,28.75,1.12
2547,A3547,Data Analytics Course: Visualizations,101.0,5983.0,186.0,10.0,5.0,0.04950495049504951,208.0,2024-11-06,Hyderabad,Tablet,Online data analytics,November,Wednesday,1.84,1.69,18.6,37.2,11.83,41.6,1.12
2548,A3548,Data Analytics Course: Basics,178.0,3109.0,181.0,25.0,10.0,0.056179775280898875,349.0,2024-11-12,Hyderabad,Desktop,Data analytics course,November,Tuesday,1.02,5.73,7.24,18.1,92.82,34.9,1.93
2549,A3549,Data Analytics Course: Visualizations,96.0,3365.0,226.0,27.0,8.0,0.08333333333333333,384.0,2024-11-30,Hyderabad,Tablet,Data analytics course,November,Saturday,2.35,2.85,8.37,28.25,69.91,48.0,1.7
2550,A3550,Data Analytics Course: Visualizations,170.0,5380.0,205.0,20.0,4.0,0.023529411764705882,301.0,2024-11-15,Hyderabad,Desktop,Data analytics course,November,Friday,1.21,3.16,10.25,51.25,46.83,75.25,1.47
2551,A3551,Data Analytics Course: Visualizations,176.0,5036.0,221.0,13.0,3.0,0.017045454545454544,219.0,2024-11-22,Hyderabad,Mobile,Data analytics training,November,Friday,1.26,3.49,17.0,73.67,-0.9,73.0,0.99
2552,A3552,Data Analytics Course: ML,178.0,4176.0,198.0,30.0,4.0,0.02247191011235955,350.0,2024-11-12,Hyderabad,Desktop,Learn data analytics,November,Tuesday,1.11,4.26,6.6,49.5,76.77,87.5,1.77
2553,A3553,Data Analytics Course: Visualizations,99.0,5663.0,187.0,22.0,5.0,0.050505050505050504,284.0,2024-11-29,Hyderabad,Desktop,Online data analytics,November,Friday,1.89,1.75,8.5,37.4,51.87,56.8,1.52
2554,A3554,Data Analytics Course: Visualizations,177.0,5852.0,182.0,19.0,4.0,0.02254073768738293,371.0,2024-11-22,Hyderabad,Tablet,Data analytics online,November,Friday,1.03,3.02,9.58,45.5,103.85,92.75,2.04
2555,A3555,Data Analytics Course: ML,164.0,4725.0,224.0,18.0,10.0,0.06097560975609756,233.0,2024-11-30,Hyderabad,Mobile,Data analytics training,November,Saturday,1.37,3.47,12.44,22.4,4.02,23.3,1.04
2556,A3556,Data Analytics Course: Visualizations,94.0,5762.0,202.0,23.0,5.0,0.05319148936170213,346.0,2024-11-23,Hyderabad,Tablet,Online data analytics,November,Saturday,2.15,1.63,8.78,40.4,71.29,69.2,1.71
2557,A3557,Data Analytics Course: ML,82.0,4773.0,227.0,10.0,6.0,0.07317073170731707,243.0,2024-11-20,Hyderabad,Desktop,Data analytics training,November,Wednesday,2.77,1.72,22.7,37.83,7.05,40.5,1.07
2558,A3558,Data Analytics Course: Advanced,194.0,4198.0,218.0,16.0,10.0,0.05154639175257732,330.0,2024-11-29,Hyderabad,Tablet,Online data analytics,November,Friday,1.12,4.62,13.62,21.8,51.38,33.0,1.51
2559,A3559,Data Analytics Course: ML,176.0,5314.0,188.0,17.0,8.0,0.045454545454545456,352.0,2024-11-04,Hyderabad,Mobile,Analytics for data,November,Monday,1.07,3.31,11.06,23.5,87.23,44.0,1.87
2560,A3560,Data Analytics Course: Visualizations,170.0,3401.0,236.0,10.0,8.0,0.046875,214.0,2024-11-15,Hyderabad,Mobile,Online data analytics,November,Friday,1.39,5.0,23.6,29.5,-9.32,26.75,0.91
2561,A3561,Data Analytics Course: Visualizations,144.0,3509.0,194.0,28.0,3.0,0.020833333333333332,278.0,2024-11-16,Hyderabad,Tablet,Analytics for data,November,Saturday,1.35,4.1,6.93,64.67,43.3,92.67,1.43
2562,A3562,Data Analytics Course: ML,127.0,4850.0,236.0,25.0,10.0,0.07874015748031496,216.0,2024-11-12,Hyderabad,Desktop,Data analytics course,November,Tuesday,1.86,2.62,9.44,23.6,-8.47,21.6,0.92
2563,A3563,Data Analytics Course: Basics,108.0,5245.0,227.0,12.0,5.0,0.046296296296296294,282.0,2024-11-27,Hyderabad,Tablet,Data analytics training,November,Wednesday,2.1,2.06,18.92,45.4,24.23,56.4,1.24
2564,A3564,Data Analytics Course: Advanced,96.0,5474.0,202.0,16.0,8.0,0.08333333333333333,281.0,2024-11-29,Hyderabad,Mobile,Learn data analytics,November,Friday,2.1,1.75,12.62,25.25,39.11,35.12,1.39
2565,A3565,Data Analytics Course: Basics,103.0,4913.0,180.0,12.0,3.0,0.02912621359223301,240.0,2024-11-28,Hyderabad,Mobile,Learn data analytics,November,Thursday,1.75,2.1,15.0,60.0,33.33,80.0,1.33
2566,A3566,Data Analytics Course: Advanced,160.0,5975.0,212.0,14.0,8.0,0.046875,308.0,2024-11-04,Hyderabad,Tablet,Data analytics course,November,Monday,1.32,2.68,15.14,26.5,45.28,38.5,1.45
2567,A3567,Data Analytics Course: Basics,141.0,5451.0,247.0,13.0,4.0,0.028368794326241134,352.0,2024-11-12,Hyderabad,Tablet,Learn data analytics,November,Tuesday,1.75,2.59,19.0,61.75,42.51,88.0,1.43
2568,A3568,Data Analytics Course: Advanced,121.0,4538.0,217.0,27.0,4.0,0.03305785123966942,382.0,2024-11-19,Hyderabad,Desktop,Data analytics course,November,Tuesday,1.79,2.67,8.04,54.25,76.04,95.5,1.76
2569,A3569,Data Analytics Course: Visualizations,176.0,4285.0,245.0,28.0,9.0,0.05113636363636364,270.0,2024-11-08,Hyderabad,Mobile,Learn data analytics,November,Friday,1.39,4.11,8.75,27.22,10.2,30.0,1.1
2570,A3570,Data Analytics Course: ML,125.0,5041.0,229.0,21.0,6.0,0.048,286.0,2024-11-29,Hyderabad,Desktop,Online data analytics,November,Friday,1.83,2.48,10.9,38.17,24.89,47.67,1.25
2571,A3571,Data Analytics Course: Basics,163.0,5386.0,220.0,23.0,5.0,0.030613720048868573,298.0,2024-11-08,Hyderabad,Desktop,Data analytics online,November,Friday,1.35,3.03,9.57,44.0,35.45,59.6,1.35
2572,A3572,Data Analytics Course: ML,137.0,5168.0,230.0,20.0,7.0,0.051094890510948905,281.0,2024-11-13,Hyderabad,Desktop,Data analytics course,November,Wednesday,1.68,2.65,11.5,32.86,22.17,40.14,1.22
2573,A3573,Data Analytics Course: ML,174.0,4308.0,191.0,24.0,10.0,0.05747126436781609,398.0,2024-11-21,Hyderabad,Tablet,Data analytics online,November,Thursday,1.1,4.04,7.96,19.1,108.38,39.8,2.08
2574,A3574,Data Analytics Course: Basics,177.0,3884.0,220.0,29.0,5.0,0.02824858757062147,332.0,2024-11-05,Hyderabad,Desktop,Analytics for data,November,Tuesday,1.24,4.56,7.59,44.0,50.91,66.4,1.51
2575,A3575,Data Analytics Course: Advanced,155.0,4312.0,232.0,30.0,3.0,0.01935483870967742,205.0,2024-11-06,Hyderabad,Mobile,Data analytics course,November,Wednesday,1.5,3.59,7.73,77.33,-11.64,68.33,0.88
2576,A3576,Data Analytics Course: Visualizations,129.0,3482.0,185.0,23.0,9.0,0.06976744186046512,340.0,2024-11-29,Hyderabad,Mobile,Online data analytics,November,Friday,1.43,3.7,8.04,20.56,83.78,37.78,1.84
2577,A3577,Data Analytics Course: Advanced,91.0,4893.0,222.0,29.0,10.0,0.10989010989010989,292.0,2024-11-21,Hyderabad,Mobile,Learn data analytics,November,Thursday,2.44,1.86,7.66,22.2,31.53,29.2,1.32
2578,A3578,Data Analytics Course: Visualizations,93.0,3075.0,239.0,12.0,10.0,0.1072425991435487,401.0,2024-11-22,Hyderabad,Mobile,Data analytics course,November,Friday,2.57,3.02,19.92,23.9,67.78,40.1,1.68
2579,A3579,Data Analytics Course: Visualizations,126.0,4558.0,195.0,23.0,3.0,0.023809523809523808,208.0,2024-11-26,Hyderabad,Desktop,Online data analytics,November,Tuesday,1.55,2.76,8.48,65.0,6.67,69.33,1.07
2580,A3580,Data Analytics Course: Basics,87.0,3248.0,220.0,13.0,6.0,0.06896551724137931,382.0,2024-11-28,Hyderabad,Mobile,Data analytics online,November,Thursday,2.53,2.68,16.92,36.67,73.64,63.67,1.74
2581,A3581,Data Analytics Course: Advanced,161.0,5297.0,252.0,27.0,9.0,0.056030563173451196,259.0,2024-11-23,Hyderabad,Desktop,Data analytics course,November,Saturday,1.57,3.04,9.33,28.0,2.78,28.78,1.03
2582,A3582,Data Analytics Course: Basics,107.0,3589.0,183.0,19.0,5.0,0.046875,321.0,2024-11-29,Hyderabad,Desktop,Data analytics course,November,Friday,1.71,2.98,9.63,36.6,75.41,64.2,1.75
2583,A3583,Data Analytics Course: Basics,124.0,3383.0,225.0,21.0,7.0,0.056451612903225805,258.0,2024-11-10,Hyderabad,Desktop,Data analytics online,November,Sunday,1.81,3.67,10.71,32.14,14.67,36.86,1.15
2584,A3584,Data Analytics Course: Visualizations,124.0,5629.0,190.0,14.0,9.0,0.07258064516129033,332.0,2024-11-27,Hyderabad,Desktop,Data analytics training,November,Wednesday,1.53,2.2,13.57,21.11,74.74,36.89,1.75
2585,A3585,Data Analytics Course: Advanced,97.0,5914.0,226.0,15.0,7.0,0.07216494845360824,386.0,2024-11-08,Hyderabad,Tablet,Online data analytics,November,Friday,2.33,1.64,15.07,32.29,70.8,55.14,1.71
2586,A3586,Data Analytics Course: Basics,186.0,3314.0,238.0,11.0,5.0,0.026881720430107527,380.0,2024-11-05,Hyderabad,Tablet,Data analytics online,November,Tuesday,1.28,5.61,21.64,47.6,59.66,76.0,1.6
2587,A3587,Data Analytics Course: ML,165.0,5262.0,211.0,24.0,3.0,0.01818181818181818,219.0,2024-11-20,Hyderabad,Desktop,Data analytics online,November,Wednesday,1.28,3.14,8.79,70.33,3.79,73.0,1.04
2588,A3588,Data Analytics Course: Visualizations,110.0,3088.0,205.0,13.0,7.0,0.06363636363636363,217.0,2024-11-05,Hyderabad,Tablet,Data analytics course,November,Tuesday,1.86,3.56,15.77,29.29,5.85,31.0,1.06
2589,A3589,Data Analytics Course: Visualizations,191.0,4753.0,200.0,24.0,9.0,0.04712041884816754,347.0,2024-11-05,Hyderabad,Mobile,Analytics for data,November,Tuesday,1.05,4.02,8.33,22.22,73.5,38.56,1.74
2590,A3590,Data Analytics Course: Advanced,136.0,3036.0,201.0,20.0,7.0,0.051470588235294115,370.0,2024-11-13,Hyderabad,Tablet,Data analytics training,November,Wednesday,1.48,4.48,10.05,28.71,84.08,52.86,1.84
2591,A3591,Data Analytics Course: Basics,146.0,5743.0,190.0,18.0,3.0,0.02054794520547945,226.0,2024-11-13,Hyderabad,Mobile,Data analytics training,November,Wednesday,1.3,2.54,10.56,63.33,18.95,75.33,1.19
2592,A3592,Data Analytics Course: ML,152.0,5061.0,234.0,12.0,5.0,0.03289473684210526,320.0,2024-11-10,Hyderabad,Tablet,Online data analytics,November,Sunday,1.54,3.0,19.5,46.8,36.75,64.0,1.37
2593,A3593,Data Analytics Course: ML,189.0,5944.0,203.0,28.0,5.0,0.026455026455026454,278.0,2024-11-08,Hyderabad,Mobile,Data analytics course,November,Friday,1.07,3.18,7.25,40.6,36.95,55.6,1.37
2594,A3594,Data Analytics Course: Visualizations,99.0,4446.0,234.0,11.0,6.0,0.06060606060606061,243.0,2024-11-05,Hyderabad,Tablet,Data analytics training,November,Tuesday,2.36,2.23,21.27,39.0,3.85,40.5,1.04
2595,A3595,Data Analytics Course: Basics,88.0,5344.0,242.0,17.0,9.0,0.10227272727272728,289.0,2024-11-29,Hyderabad,Mobile,Online data analytics,November,Friday,2.75,1.65,14.24,26.89,19.42,32.11,1.19
2596,A3596,Data Analytics Course: Basics,154.0,3211.0,248.0,14.0,6.0,0.03896103896103896,398.0,2024-11-28,Hyderabad,Tablet,Data analytics online,November,Thursday,1.61,4.8,17.71,41.33,60.48,66.33,1.6
2597,A3597,Data Analytics Course: Visualizations,113.0,3808.0,233.0,18.0,4.0,0.035398230088495575,221.0,2024-11-02,Hyderabad,Desktop,Data analytics training,November,Saturday,2.06,2.97,12.94,58.25,-5.15,55.25,0.95
2598,A3598,Data Analytics Course: ML,196.0,5853.0,220.0,16.0,7.0,0.03571428571428571,318.0,2024-11-08,Hyderabad,Tablet,Data analytics training,November,Friday,1.12,3.35,13.75,31.43,44.55,45.43,1.45
2599,A3599,Data Analytics Course: ML,165.0,5453.0,259.0,12.0,5.0,0.03023757494648929,240.0,2024-11-22,Hyderabad,Desktop,Analytics for data,November,Friday,1.57,3.03,21.58,51.8,-7.34,48.0,0.93
